LastName*,FirstName*,Age*,Kids*,Married,SocialSecurityNum*
VANCE,WYNONA,028,01,1,192509053
WAGNER,KENNITH,055,03,0,174469598
DANIELS,MARGIT,003,02,1,740042419
FRANCO,SYDNEY,006,03,1,126834839
NICHOLS,ASHLEY,016,02,1,628443001
BAIRD,KEESHA,008,00,0,126802784
HUTCHINSON,ALTA,017,01,0,961298632
HORNE,ANTHONY,034,02,1,697457790
ANDERSEN,MODESTO,010,01,1,374833974
VALENTINE,ALONA,026,01,0,146141341
WATTS,LAURINE,013,02,0,328051915
HILL,IRENA,019,02,1,330897165
LEVINE,ERLINE,072,01,1,029989698
ONEAL,SHAUNA,048,00,1,282413273
OCHOA,DOMITILA,035,02,1,909387658
CHAPMAN,ALISHIA,001,06,1,056924194
HOLLAND,ESTA,002,02,1,086890409
PATTON,ROBENA,032,01,0,640003759
TREVINO,CARISSA,024,01,1,022472552
BASS,JUDY,009,00,1,017242631
WALSH,HELLEN,004,02,0,186957261
GROSS,ARIEL,069,03,0,482617013
JACOBSON,ROMA,056,01,1,740354201
LUNA,LAKENDRA,003,02,0,001625463
NEWTON,RICARDA,049,01,0,862579635
SELLERS,DELORIS,030,02,1,019180694
MORGAN,KATHERINE,028,03,0,203448541
BASS,MIKKI,052,01,0,392611637
BLACK,NAOMA,015,00,0,018803008
GREEN,BUFFY,006,01,1,478369231
LI,JEROME,045,01,0,035443508
OSBORNE,LYNDIA,030,00,1,190604518
SMALL,HAILEY,044,01,0,404495447
COBB,ALDO,007,00,1,162128144
DUNCAN,MARTA,065,02,0,045911332
MILES,LISHA,045,01,0,182324413
STOUT,TONYA,010,03,1,037822649
HANSON,NAPOLEON,055,01,1,109963696
ENGLISH,MARILEE,017,02,1,004664388
CHANDLER,LEANORA,006,00,1,369042817
LIN,LONI,029,03,0,976267067
KNAPP,CARMELA,007,01,1,737515903
GONZALES,BUNNY,032,01,1,440763018
HAWKINS,ADALBERTO,051,02,0,390307247
WOOD,ZONIA,047,00,0,682425484
CROSBY,JACINTA,035,02,0,706789744
SAVAGE,LASHAWN,043,03,0,017194032
BAUER,ANDRA,019,01,1,829269085
BARTLETT,LAKIESHA,048,01,0,052863075
HICKMAN,ALAYNA,016,00,0,257596765
HOOD,DARCY,036,01,1,273529787
DONOVAN,LOUISE,005,01,0,083101432
DUNN,KELLY,058,02,1,351251284
REILLY,ROGELIO,056,01,0,687528543
TANNER,AZUCENA,051,01,0,256592027
SMALL,TELMA,009,03,1,006980946
RIOS,HYUN,015,01,0,007615370
PITTMAN,FOREST,048,03,1,532478482
SMALL,VICTORIA,004,00,0,727252396
SCHMIDT,ECHO,011,00,0,052948760
ARELLANO,DANILO,043,03,0,770833136
MCCOY,HEIKE,014,02,1,231414565
ROWE,DESMOND,080,01,0,378362303
SCHMITT,RANDI,022,07,1,087357639
HO,SHEENA,112,01,0,027293957
STANLEY,KITTIE,021,03,0,332699868
BURTON,SHARIKA,023,02,0,199478328
OROZCO,JASPER,056,02,1,596157655
LARSON,DUANE,013,02,1,357465484
PADILLA,SHELLY,042,02,0,458210711
DUNLAP,JEROMY,074,02,0,294310099
WYATT,PA,075,02,0,176674066
PERKINS,BARRETT,058,02,0,001368820
SNOW,DANIKA,068,03,1,074636060
MCNEIL,ERIC,031,03,0,005709607
GAMBLE,JACINDA,013,00,1,012161973
WILLIAMS,LISE,012,03,0,378394552
KEY,BRANT,052,03,0,068700850
GUTIERREZ,KASEY,012,01,0,102217673
PALMER,LOVETTA,009,02,1,182160737
EVANS,HERTA,006,01,1,130415541
CAMACHO,TOCCARA,041,01,0,300495042
MUNOZ,DIRK,005,00,0,038605377
SCHMITT,LOU,039,00,0,557467736
POTTER,BROOKE,032,03,1,260439781
MONTES,MATTIE,055,03,0,138782175
ZAVALA,TERINA,040,01,1,280863349
TRAN,PA,038,08,0,329154941
BARAJAS,VONDA,033,01,0,191902630
BRADY,EDA,049,03,0,051601272
FIELDS,SHERILL,019,02,0,021424997
ERICKSON,HOLLIE,070,04,1,049026979
CORTEZ,QUENTIN,071,02,1,117619404
HUNTER,TWANNA,033,00,0,287801302
CASTILLO,MARTY,039,00,1,428268981
BRUCE,AYANNA,040,00,0,398020088
RICHMOND,KENTON,021,01,1,021280476
CHAPMAN,NELIA,039,02,1,460838378
FISCHER,HAYWOOD,049,01,0,342813956
POOLE,ANASTACIA,058,03,1,271113421
DAVIS,SORAYA,027,03,1,676654826
BOYLE,VIRGEN,063,02,0,098997957
DALTON,DELORIS,034,00,1,133299794
SANDOVAL,DEMETRIUS,023,02,1,343741438
THORNTON,YOUNG,012,01,0,212113232
VARGAS,WILFRED,058,01,0,059159299
HENDERSON,LEAH,049,01,1,264292448
MORTON,ROXANE,022,01,0,102315461
SHEA,REGINIA,052,03,1,336246086
LEWIS,KATHERIN,043,01,0,028654768
SCHWARTZ,RUBYE,004,02,0,386740188
VANG,SAL,010,02,1,229605914
GRIFFITH,CHUNG,038,03,1,516533654
COLEMAN,SOMER,022,02,0,186041250
KLINE,TODD,033,01,0,090114127
PERKINS,KIRSTIE,025,03,0,195295117
WATERS,JOHNIE,067,00,1,002126962
TAPIA,JEANA,058,01,1,355409515
MOSES,ROBT,002,03,0,590360855
BULLOCK,LEISHA,063,01,0,568186542
HINTON,TRAN,041,03,1,466892197
WADE,JOSE,022,00,1,038412572
HARDY,GLORY,056,00,1,073064834
SOTO,CHARISSE,043,03,1,030965142
ROSARIO,TIMOTHY,032,00,0,278356140
STEWART,DARRYL,023,00,0,028486048
MILLS,CASSY,044,09,0,232995617
CANTRELL,LEORA,006,03,0,211058503
MADDOX,OTELIA,036,02,1,149976970
TAYLOR,JULEE,010,03,1,344005683
HOLLOWAY,JOYA,005,00,1,108408916
HALE,GRADY,046,01,0,406782516
COLLINS,REBA,025,00,1,552521713
HAYDEN,DANIELA,011,02,0,251729384
ROMERO,KANDI,023,03,0,038928945
JOHNSON,KELLIE,042,00,1,812791412
BELL,JENA,001,00,1,015488025
JUAREZ,HORTENSIA,003,00,1,108815438
HERNANDEZ,SHU,024,01,0,335052142
GATES,GRACIE,037,00,0,086480246
GALLEGOS,DANIEL,032,01,1,231691682
DUNLAP,ANTON,051,01,1,167802926
ROWE,SHAUNNA,022,03,0,871012954
CAMPBELL,KARREN,100,02,0,026657347
MORAN,DETRA,051,02,1,325970549
LEVY,OTIS,029,02,0,357239035
SAVAGE,DARRICK,006,03,1,468996246
ERICKSON,RHODA,057,00,0,026725310
GAINES,LUISA,036,00,0,183890235
EVANS,JESSIE,071,01,1,091212583
CLARKE,REGINIA,065,02,1,376074875
ESTRADA,MARGART,062,00,1,102938690
WALTER,KATHY,028,02,0,366837510
HOWE,DANIAL,039,03,0,017565441
GILMORE,CARMINA,003,00,0,222576182
PONCE,DONNA,077,03,0,077189006
WONG,ALEEN,004,02,1,007294256
SOLIS,KASEY,039,01,1,182664080
ROSS,VICENTE,002,00,1,119662997
VEGA,ELDRIDGE,032,03,1,009415072
CHRISTIAN,INGE,019,01,0,147625813
PETTY,JAMEY,019,03,0,149159307
BALLARD,CLAUDIA,011,00,0,577677492
HINTON,OLETA,080,00,1,490867534
VAUGHN,ALYSA,007,01,0,002896792
WATERS,TYESHA,044,01,1,056634829
MITCHELL,GREGORIA,047,03,1,026558532
RIGGS,JEREMIAH,058,02,1,200723901
BENJAMIN,HOLLEY,012,03,0,711749245
BARBER,DELORA,077,01,0,347883829
RICHMOND,TED,053,00,0,004983125
HOLDER,NORINE,053,00,1,647712972
CHAVEZ,SHERICE,031,04,0,654589146
HOLT,JACINTO,046,01,0,470911225
WATSON,BELLA,011,00,1,231178325
MELTON,RAY,034,03,0,051326461
GEORGE,IVANA,002,00,0,042827288
PEREZ,GERRY,053,00,0,269839140
NUNEZ,KENDA,050,00,0,466146165
BROWN,ROGER,046,01,0,345393550
GLENN,CASSI,002,01,1,106287687
PACHECO,MOHAMMED,042,01,1,381858970
GUERRA,LAWRENCE,058,00,1,046275640
CHRISTENSEN,SHEILAH,008,01,1,497565418
CHAVEZ,MITCH,035,02,0,430787805
MOONEY,MICHELINE,010,00,0,320660490
RUSH,CYNDI,003,02,0,292597741
GRANT,KATHLENE,003,00,1,052916413
LE,GAVIN,040,00,1,021960276
WILKERSON,YAEKO,038,01,0,032845393
MORGAN,FRED,050,03,1,079754557
FORD,ZACHARY,043,02,1,379242121
PUGH,GARNETT,010,03,0,179951389
BAUTISTA,DEAN,024,01,1,249937415
WEBSTER,LAKESHIA,001,00,0,022953729
MCBRIDE,OPHELIA,022,09,0,927160652
COFFEY,CORINA,041,02,1,273334969
WRIGHT,COLLENE,008,03,0,128660895
BUCK,JULIANNA,058,03,1,049213801
KNOX,GARNET,011,02,0,177113140
NIXON,RHODA,056,01,1,353742927
ATKINSON,MARGARETE,052,00,0,257714354
MCCULLOUGH,ANA,093,03,0,129526248
CAMPBELL,SUK,006,03,0,192810169
LOVE,KENNETH,009,00,0,059813360
MACDONALD,MARNA,037,00,1,479190288
BOWMAN,LAURICE,055,02,0,113370053
LIU,CASEY,003,01,1,108040524
SAVAGE,PANDORA,013,02,1,058644042
LIN,CHRISTIANE,041,02,1,078512571
WILLIAMSON,BENNIE,043,03,1,150679520
DORSEY,NANCY,074,02,1,504364228
EVANS,PEDRO,009,02,1,014838991
SINGLETON,LAURETTA,071,03,0,092319292
FULLER,RORY,024,00,0,224901769
PARKER,JAMIE,037,02,0,839788419
STOKES,ELDORA,015,02,0,063325478
MADDOX,JULIUS,017,00,0,017048516
MCLEAN,HEIDY,012,00,0,177474905
CORTEZ,FAITH,004,03,1,055241105
WATTS,EMIL,066,00,0,011155687
BALDWIN,RAGUEL,025,02,0,029677003
TRAVIS,MARGET,015,00,1,825484045
STOKES,ANNITA,010,01,0,060003240
NIXON,JACQUE,019,03,0,085799606
STRONG,WALLACE,046,00,0,054178290
PAYNE,NENITA,028,02,1,004017005
WEST,KERSTIN,043,00,1,368980814
CALLAHAN,JESSE,044,03,0,378336500
LOWERY,JANYCE,014,02,1,155388418
MCDOWELL,CASEY,047,03,0,018597928
TERRY,KRISTLE,056,03,0,011917654
CONWAY,MARCELINA,028,01,1,618561869
NICHOLSON,ELDON,051,02,0,126796544
JEFFERSON,CRISTOPHER,049,03,1,066592930
SUTTON,KIT,005,03,1,166066040
SIMS,ELLIOTT,048,02,1,053481142
CALHOUN,SUZIE,032,02,0,006707625
BLAKE,NILSA,022,03,0,520527698
BRAUN,JEFFERY,048,03,1,170115020
VAZQUEZ,ELLA,038,03,0,233120724
DICKSON,MELVIN,014,00,0,346325861
HEBERT,ARDELL,059,00,1,305965730
CAMPOS,ODESSA,021,00,1,204569727
ANDERSON,LISANDRA,002,02,1,377023831
BURCH,NATOSHA,046,02,0,029972721
DUKE,SAUL,018,00,1,051757871
VALENZUELA,ALVIN,019,02,0,024334401
MORAN,TIM,008,06,0,081761870
REESE,CURTIS,028,07,0,139370786
CHEN,CORTNEY,033,03,0,003338790
ROSARIO,BRONWYN,037,01,0,019241877
CHERRY,ELDEN,055,01,1,239534340
ORR,JUDSON,084,00,0,026112154
MCDOWELL,DEBBIE,082,00,0,820588185
GILL,CHERELLE,053,01,1,124329138
BRAUN,MAXIMINA,096,00,1,084084017
HOPKINS,OTHA,006,01,1,095695763
MATA,ARLEAN,017,01,1,040855961
BARAJAS,OLIVER,043,02,0,383607735
HARDING,YOSHIKO,039,01,0,438667936
MARSHALL,MIRTHA,046,02,1,835971735
LESTER,KENA,040,01,0,080029918
NGUYEN,MACY,050,00,0,074142927
CHANDLER,MARVA,046,02,1,030287229
BURTON,ADRIANNE,024,03,1,312234289
STEPHENS,LOREE,042,02,0,040592223
QUINN,TARSHA,007,02,1,133627485
RUBIO,LEONORE,014,02,1,180220784
LOVE,WYNELL,030,00,1,003879826
MOSES,RETA,029,03,1,375363141
DAY,ALBERTINA,021,03,0,166454916
BLANKENSHIP,LARISA,013,03,0,387991301
BRADLEY,ALBERTO,020,03,1,094740568
MURILLO,ZACKARY,023,03,0,189844700
CHOI,GEORGETTE,032,01,1,012127398
PHILLIPS,MARTI,061,02,1,056035933
CLAYTON,ELENI,041,03,1,041856228
LEE,LARAE,033,01,0,419784461
BARRON,DWAIN,033,00,1,002730714
MCGRATH,ALEXIS,097,09,1,163001573
SHEPPARD,TERINA,041,00,1,094035823
CLARK,MIQUEL,101,00,0,051220361
DURAN,SANG,005,00,1,141563506
DIAZ,DOMINIQUE,014,01,1,250606756
SEXTON,JENEVA,050,03,1,125540599
BANKS,LULA,049,00,1,081792711
CARRILLO,LOUISA,070,00,0,545690693
BAUTISTA,RETHA,003,02,0,349410813
LOWE,RISA,050,02,1,100102333
GOLDEN,MIRIAM,013,02,1,667271507
MAXWELL,TWYLA,056,00,1,251296886
MENDOZA,ROZELLA,007,01,0,137805882
VILLA,TOBI,002,03,0,014755027
ALI,GWYN,033,03,0,094055166
FRENCH,FLORENE,058,03,0,210236736
VILLANUEVA,DELPHINE,010,02,1,164340174
BAILEY,ELLAN,054,03,0,744428025
WILKINSON,LORIA,024,02,1,452654825
BURKE,SYLVIE,040,02,0,249626739
SAMPSON,MISTY,019,02,0,221340397
BRADSHAW,SHANE,026,00,1,834651756
HODGE,LUCILLE,035,01,1,290982987
CHRISTENSEN,DARIUS,029,01,0,156732831
MONTGOMERY,BUNNY,056,01,0,011311942
FERNANDEZ,ALEXANDER,058,03,0,079705467
STEPHENS,PRESTON,029,02,0,457176473
HAYS,RANDY,012,02,0,018905853
AUSTIN,CANDY,035,02,1,008250186
DANIEL,AMY,036,00,0,239316159
ESTES,OLIVE,053,02,1,512539750
WEST,ARLYNE,018,03,1,192460353
ODONNELL,BERNIE,001,00,0,095992890
WERNER,HIPOLITO,002,03,1,278520208
KELLY,NEAL,069,03,0,035265518
CAMPOS,MOHAMMED,007,03,0,255561515
DANIELS,CARLI,037,03,1,664371540
MATHIS,CARROL,046,02,0,136284371
QUINN,LES,016,03,1,039610514
VAZQUEZ,VALRIE,006,03,1,213031692
GRANT,XIAO,057,00,1,027747569
TYLER,BELL,058,01,0,324584473
BARRY,LAYNE,076,03,0,166852259
PHAM,MARTY,007,03,0,014268866
MCNEIL,ANNAMARIA,012,00,0,371076104
MASON,GUADALUPE,023,03,1,062613917
MAYO,STACEY,060,01,0,065829443
SCHULTZ,PAZ,025,00,0,030725651
FLOWERS,LORETTA,021,02,1,164229709
SCHAEFER,GEORGE,059,00,1,508725159
NASH,ELOISA,046,01,1,037449179
PETERS,SHANELL,016,01,1,134955639
HOLDEN,ODILIA,008,02,0,004047135
SPEARS,INEZ,046,02,1,009132610
FOWLER,YOUNG,010,02,1,366365561
MCNEIL,DANILO,014,02,0,273197639
SHARP,SHELIA,036,00,0,000673621
RICHARDSON,ELIDIA,071,01,1,354470862
RUIZ,MERISSA,043,03,1,405718558
WHITAKER,GERALD,097,00,1,139018715
WHITAKER,ADAM,054,01,1,078356875
BALL,BRIDGETT,034,00,1,664122977
GILBERT,MAISIE,047,01,1,066127194
SHORT,ARETHA,050,01,0,299213004
SIMS,FAY,099,03,0,111870685
CUMMINGS,EARLE,018,02,0,032727546
STEPHENS,CASEY,019,00,0,174480959
DAWSON,MARIN,015,00,0,076198795
WILLIAMS,KAROL,057,01,1,115839046
CAMPOS,NOELLA,026,02,1,166195450
WILKERSON,KRYSTIN,014,02,1,026349209
CURTIS,WINTER,067,01,0,034887994
DONALDSON,ANGLE,060,03,1,424951069
NOBLE,EMA,022,03,1,003507317
MAYER,ALISIA,044,02,0,473024718
GATES,BARRIE,003,01,1,603985439
SANDERS,BOYD,050,03,0,036839201
CRAWFORD,GERALD,044,01,0,018262377
CONLEY,ALYSSA,057,02,0,523086453
HURST,PEARLINE,053,02,1,087565726
DIXON,ISMAEL,016,01,0,033556399
BELTRAN,GOLDIE,052,02,0,125340197
HENSON,OTILIA,035,00,1,022068373
HUERTA,JOHNATHON,030,02,1,010598319
CANTU,JESUSITA,039,03,1,562025978
ZAMORA,IZOLA,111,00,0,364945910
ASHLEY,SUNSHINE,001,01,0,162705485
ROCHA,LYNELL,039,02,1,012013101
BALDWIN,MIRIAN,050,00,1,511924796
DOYLE,EUNICE,075,02,1,140509123
MONTES,LAZARO,051,01,1,783767054
WATERS,HAE,060,03,0,133210576
CROSS,ROZANNE,016,00,0,063409889
DURAN,ELISHA,053,00,1,521192978
KHAN,PATTY,006,02,0,315624372
MORAN,SHANIKA,037,00,0,451411756
HERRING,JACOB,027,00,1,071036773
WHITNEY,MARYLOUISE,018,04,0,020668388
DONOVAN,DARYL,049,02,0,536786675
WOODS,MYLES,070,00,1,580599537
GALLOWAY,TOBY,037,02,1,536503250
KHAN,TANESHA,040,01,1,030435901
MCGRATH,BERTIE,041,02,0,048478499
CRUZ,ROCIO,023,00,1,291669311
DAVIS,SHONA,034,00,1,662260749
JOHNSTON,CORTNEY,040,05,0,177759794
PENNINGTON,MICHELL,057,09,1,060644218
PITTMAN,ARLETHA,027,02,0,060667861
LARSON,FAUSTO,016,01,1,263987143
HARDY,THEA,046,00,1,657253576
WALLER,JEANICE,020,01,0,355494987
PETERSEN,LAN,014,00,0,165939989
DAVILA,FAIRY,036,02,1,721305937
THOMPSON,SHANIQUA,059,00,0,105008051
BELTRAN,SASHA,006,01,0,237188871
CHAMBERS,ROYCE,106,03,0,381284585
CASTRO,SCOTT,054,02,0,032671172
MORENO,LISBETH,035,02,1,375588090
BELTRAN,JENNY,054,00,1,040620180
HARDY,MELVIN,038,01,1,030443550
INGRAM,THANH,058,02,0,468358200
BARTLETT,CHERELLE,010,03,0,146926393
DUFFY,MICHAL,046,01,0,036417063
JAMES,SOON,035,01,1,298271446
ELLIS,HISAKO,036,03,0,198720226
DOWNS,SHELBA,018,01,1,083657114
GLASS,MERRY,023,01,0,637858637
YATES,ERIC,057,01,1,006975821
VALENZUELA,GWYNETH,029,01,0,070539513
MCKINNEY,SYDNEY,006,00,1,283530352
SEXTON,JAMEL,058,03,0,143156424
ROY,FREDERICKA,017,02,0,562759286
RIGGS,ISAIAS,054,02,1,009747478
COMPTON,RENDA,008,01,0,020503331
WONG,JOSETTE,045,01,0,266399820
ABBOTT,JANETTA,056,02,1,217317817
MACK,ELIA,030,01,0,322509956
RUSSELL,SACHIKO,002,00,0,238659106
GILES,MARNA,080,01,0,045500305
COPELAND,FRANCISCO,052,00,1,900072552
CONWAY,MIREYA,052,03,1,003615621
LEON,ARLEAN,078,03,0,387727701
BOYER,OWEN,042,03,1,648548443
HINES,MICA,041,03,1,034782932
GAY,RANDALL,051,00,1,053682605
ROSE,MARYROSE,066,02,1,213719948
RICHMOND,SHERITA,018,01,0,267566679
BOYD,TODD,023,01,0,201542271
NOBLE,DEVORA,003,00,0,062628547
JOHNSON,CAROLIN,051,03,0,000940355
ROGERS,NUBIA,011,00,0,851473789
WASHINGTON,MARIELLE,042,03,1,143935781
NEWTON,EUGENIE,025,00,0,251500080
ZHANG,TYRONE,033,00,0,276801493
BAKER,KARLY,055,01,0,049569026
ROACH,CRISTEN,054,03,0,194603529
MCCARTHY,LINNIE,035,02,1,128797067
PONCE,HOUSTON,025,03,0,272168088
ROBLES,KATHERN,011,03,1,555395979
VILLEGAS,KELSIE,050,00,0,287208810
SHAH,VINNIE,012,01,0,046038655
KNAPP,DALLAS,049,01,0,026326695
LEON,ZANA,099,03,0,381468750
RUBIO,HISAKO,012,02,0,067138125
PRESTON,DEVORA,078,03,1,089433501
SAMPSON,REGINE,046,03,1,357327753
VALDEZ,CHRISTOPER,058,01,0,317854608
GOODWIN,SYBLE,001,01,0,710233384
PRUITT,JAIMEE,051,00,0,002071672
BOYER,MYRTA,053,00,1,518186158
KIM,AUGUST,028,01,0,020236167
PETTY,MEAGHAN,052,03,1,654570559
NEWMAN,FOSTER,052,01,1,136081938
GARRETT,ELDON,014,03,1,358380969
HUBER,JINA,025,01,1,002261604
MOYER,SUZIE,060,02,1,340029572
DAVIES,STEPHANE,029,00,0,078160732
WILLIAMSON,REINALDO,006,01,1,607073156
DANIELS,RORY,038,01,1,067343444
NORRIS,MUOI,077,01,0,237858643
DURAN,CHRISTINIA,005,02,1,130006973
NOVAK,JAKE,053,03,0,018239944
SHIELDS,IRMA,022,03,1,041046738
MORGAN,EDDA,014,02,1,245370486
BARKER,CHARLSIE,012,03,1,278436037
YATES,KIERA,038,03,1,805034385
COPELAND,LAKESHA,055,02,0,106773812
VASQUEZ,CHRYSTAL,001,02,0,038911586
PETERSEN,CLINTON,022,01,1,772859786
MAYNARD,MELISSIA,044,09,1,149314793
LEONARD,JOSELYN,027,01,0,012230146
CURRY,BOB,046,03,0,141291833
VALENCIA,THURMAN,039,00,1,524627230
BENNETT,IRAIDA,049,02,1,132287660
WONG,GINGER,017,03,1,133882481
HART,FRANCINA,036,03,0,058258055
ALLISON,ERA,049,03,1,042618601
COOKE,TENNIE,064,02,1,484188656
FERNANDEZ,NOEL,016,03,0,095471315
LIU,DONALD,055,00,1,072498421
CANNON,BRANDEN,019,00,0,125823642
HOGAN,NGUYET,051,03,0,243219502
WISE,LASANDRA,019,03,0,102378479
STEWART,GARRETT,038,01,0,647215559
ARCHER,PEG,060,00,1,292716859
PEARSON,DIEDRE,034,01,1,059329121
LEWIS,PEGGY,006,00,1,188190933
BALDWIN,PORSHA,019,03,0,261546036
WONG,YANG,026,01,0,514586062
VILLARREAL,DODIE,049,01,0,014460035
CHANG,STEPHANI,032,01,0,106272748
THORNTON,LEE,013,02,1,196694976
ANDERSON,NANCI,035,01,1,427838191
BLACKBURN,JACELYN,058,03,1,113541879
EDWARDS,CARMELLA,019,01,0,115061588
HATFIELD,WILLETTE,025,03,1,091303691
WALLACE,MARYALICE,001,02,0,190854784
WONG,SHAYLA,028,03,1,119602671
PARRISH,HYE,057,03,0,657934665
EVERETT,NELIDA,055,02,1,406702937
FRY,ROSANA,020,00,0,259546705
DUNLAP,KARON,011,01,1,235581913
WATKINS,NATHANAEL,044,03,0,445899761
KRAMER,DENYSE,025,02,0,595527046
SIMPSON,ANGELENA,076,08,1,140491497
MORSE,RYANN,028,00,1,370898338
DODSON,IVORY,035,03,1,091324407
MANNING,TOMMYE,058,00,1,412816467
STEIN,STEVIE,078,02,0,423066276
HOPKINS,ERINN,038,03,1,496449493
MCGEE,JENNY,005,00,1,031134387
COLLIER,PATRIA,045,00,1,190277966
HOOVER,MELVIN,004,00,0,465392279
MONTGOMERY,BEVERLEY,048,03,0,062208776
SANTANA,TRACI,070,00,0,019576444
PHILLIPS,BABETTE,047,08,1,213717909
KENT,DARLEEN,061,02,0,820861759
VEGA,SATURNINA,043,00,1,542815499
DONOVAN,KINA,057,02,0,186813635
GLOVER,ALLAN,031,03,0,049510677
GOOD,GLENNIE,038,00,1,218297515
FRAZIER,MITSUE,052,00,0,023234059
VAUGHN,KEVIN,043,02,1,036262294
AGUILAR,BRYCE,012,00,0,510009843
WALTER,WALTRAUD,052,01,0,087110496
FOLEY,WILFORD,043,00,1,586769681
WILLIAMS,ALEC,027,03,1,345002955
KAUFMAN,VANETTA,002,00,0,109627049
BARAJAS,MIKE,036,00,0,078020682
MCCARTHY,WILFORD,024,01,1,084175461
HART,ODESSA,079,00,0,512618602
HERRING,CLYDE,027,00,1,166951362
HOWE,ULA,079,01,1,001021171
FRAZIER,ANDREW,030,03,1,000806822
SPARKS,MARLEEN,037,00,0,123330090
MASSEY,SOILA,010,02,0,650339172
GRIFFITH,BRIGITTE,066,01,0,197417232
MCBRIDE,VINCENZA,024,01,0,222114238
PRESTON,VIRGILIO,029,03,0,292884623
GLASS,ERIN,005,01,1,479267825
LOPEZ,LAHOMA,035,02,1,331479906
HARDIN,RENETTA,010,02,1,215044904
ROTH,TESSIE,030,00,1,042767106
HINTON,JESSIE,052,02,0,009527750
WOODS,SHAREN,020,00,0,631667086
CASTILLO,ZENOBIA,029,03,0,242393660
ANDRADE,TERISA,015,00,0,298037487
ARROYO,TAMAR,060,03,0,242793039
HOPKINS,JOHNETTA,008,02,0,211771355
STEVENSON,RAYMOND,048,01,1,153148252
WYATT,LOTTIE,024,00,1,647491388
ACOSTA,AIDA,066,00,0,321930163
VALENZUELA,MIGDALIA,038,00,0,118922378
STEPHENSON,ANGELO,065,03,0,048883816
CANTU,RANDAL,060,01,0,036003030
BULLOCK,VALENTINA,035,03,1,440113432
HURLEY,WILEY,019,00,0,121898862
SCHAEFER,MAEGAN,042,00,0,095600075
GRAY,ARTURO,040,02,1,034926969
PAGE,ADA,025,02,0,026354391
PATTERSON,NORMAN,059,03,1,333640920
MURILLO,ROSAMOND,046,02,1,044930328
HESTER,MARISHA,050,01,1,312258941
ACEVEDO,CARMEL,050,02,0,300164526
BARBER,CONSTANCE,015,07,1,297287655
MATHIS,TATYANA,001,01,1,217454470
HANEY,ANTIONETTE,024,03,0,412740615
GREEN,CHARLESETTA,030,01,0,343263719
MACIAS,TONETTE,080,01,0,038342220
DICKERSON,DONN,019,00,1,564665377
CARPENTER,LEWIS,007,01,1,361437714
NORTON,TWANA,003,00,0,387952161
PRESTON,MONIQUE,042,01,0,088853544
BOOKER,EUFEMIA,021,03,1,024092143
HUDSON,NOEL,076,02,1,269002674
NEWMAN,GENESIS,038,03,1,005243959
WILCOX,MY,012,00,0,681742990
DALTON,ALIZA,023,01,0,029375669
WOODS,JOELLA,037,01,1,716049778
HESTER,LAURYN,051,02,0,016975458
COX,SIGRID,031,02,1,019742812
BEST,MALENA,091,07,1,105402035
BOYD,JOAN,009,02,1,003152397
BRYAN,SUSANA,088,03,1,334650480
BULLOCK,ELDRIDGE,093,03,1,143570982
NEAL,JULIUS,019,02,0,255104273
COFFEY,JESENIA,020,01,0,178152153
HOLT,ANGELA,042,02,0,275188534
RAYMOND,ROSENDO,036,00,0,083470993
DUNCAN,JADA,059,02,1,145113152
HOLLOWAY,JANA,001,03,0,173660733
SNOW,KIMBERLEY,031,01,0,047524421
CHUNG,DIEDRA,040,02,0,044855954
ACEVEDO,CANDI,007,01,1,240468715
BENJAMIN,MARINE,036,00,1,703139447
STEVENS,TAMEKA,008,00,0,074955942
TURNER,DIERDRE,058,01,0,087415228
TRAN,MATHILDE,012,00,0,097831171
NASH,SAMMIE,045,02,1,159985354
FORD,ALEXANDRA,041,01,0,286063913
GREER,AURELIO,015,02,1,126263217
SAUNDERS,BILLI,041,00,1,005896244
THORNTON,REGINE,027,03,0,068288708
ORTEGA,MAXWELL,050,03,0,248757017
BENSON,NAN,051,01,0,183655998
WILKINSON,MICHELE,011,03,0,347663454
SALAS,MAN,060,02,1,002891434
BAIRD,SHAWNA,059,02,0,048028797
BRIDGES,SHEENA,057,02,0,037060678
ZAVALA,MARANDA,057,02,0,516471981
YU,KARINA,009,03,0,014464802
NIXON,DOUGLASS,009,00,1,025257625
GOMEZ,MICHA,060,00,0,331612799
IRWIN,DICK,021,00,0,163680557
MCMILLAN,BRYCE,003,03,1,260552612
DAVID,SON,039,01,1,470842605
ROTH,BOBETTE,007,01,1,108845297
KRAMER,ESTER,030,01,1,204150727
LEON,BESSIE,043,02,0,091549682
ROBERSON,JUSTINA,018,00,0,034625783
CAREY,SHILOH,042,00,1,064772321
FRIEDMAN,JAME,060,01,1,114780131
MCKENZIE,DARRON,066,03,1,698870497
BRAY,MARCEL,042,03,1,603538057
KEITH,FRANK,060,00,1,440898828
MARKS,MARGIT,055,00,1,010643148
TODD,VANITA,016,00,1,089870447
HAMPTON,REFUGIA,007,01,1,002783891
PERRY,CARIN,006,03,0,276047071
RIVAS,LOUISA,023,00,0,421377126
JOYCE,FRANSISCA,015,03,0,501090821
WEBB,VERGIE,001,00,1,287838967
MCPHERSON,BERNARDINE,034,01,0,204666399
HICKMAN,SHANTAY,006,02,1,468297895
COPELAND,LATONIA,024,02,0,005512359
